property_type,region,area_m2,price_usd,lat,lon,state
apartment,Southeast,66.0,249370.05049999998,-22.968447,-43.2048,Rio de Janeiro
house,Southeast,210.0,151715.40850000002,-22.8897542,-43.0307637,Rio de Janeiro
apartment,Southeast,78.0,180162.04510000002,-23.004181,-43.36084,Rio de Janeiro
apartment,Southeast,62.0,93873.9042,-22.896641,-43.100796,Rio de Janeiro
apartment,Southeast,69.0,49874.0063,-22.913736,-43.272068,Rio de Janeiro
house,Southeast,77.0,55945.0554,-22.933952,-42.824596,Rio de Janeiro
apartment,Southeast,61.0,72892.7818,-22.924084,-43.353516,Rio de Janeiro
apartment,Southeast,68.0,131176.7087,-23.00302,-43.429552,Rio de Janeiro
apartment,Southeast,94.0,149818.9615,-22.956388,-43.375317,Rio de Janeiro
apartment,Southeast,63.0,134377.9712,-23.001205,-43.341537,Rio de Janeiro
house,Southeast,248.0,218090.89390000002,-22.924571,-43.3385995,Rio de Janeiro
apartment,Southeast,84.0,75770.1285,-22.900513,-43.281887,Rio de Janeiro
apartment,Southeast,90.0,143867.3312,-22.898487,-43.09584,Rio de Janeiro
apartment,Southeast,115.0,298284.9444,-22.9568671878,-43.198567887,Rio de Janeiro
apartment,Southeast,69.0,81547.0291,-22.9694435,-43.416048,Rio de Janeiro
house,Southeast,210.0,227573.11179999998,-22.9472162,-43.3299187,Rio de Janeiro
house,Southeast,120.0,53710.4673,-22.915997,-42.805279,Rio de Janeiro
apartment,Southeast,70.0,64479.04410000001,-22.864262,-43.098774,Rio de Janeiro
apartment,Southeast,80.0,149818.9615,-23.002391,-43.424565,Rio de Janeiro
apartment,Southeast,139.0,185851.3709,-22.91728,-43.214966,Rio de Janeiro
house,Southeast,89.0,70168.3718,-22.941095,-43.31498,Rio de Janeiro
apartment,Southeast,92.0,238951.76340000003,-22.976601,-43.197697,Rio de Janeiro
apartment,Southeast,155.0,180162.04510000002,-22.989658,-43.351852,Rio de Janeiro
apartment,Southeast,85.0,161197.6207,-22.941406,-43.190456,Rio de Janeiro
apartment,Southeast,74.0,70168.3718,-22.9229639,-43.2169744,Rio de Janeiro
house,Southeast,220.0,72444.1044,-22.788343,-42.137508,Rio de Janeiro
apartment,Southeast,76.0,120848.5614,-22.927738,-43.233494,Rio de Janeiro
apartment,Southeast,79.0,109339.1727,-22.898705,-43.043774,Rio de Janeiro
apartment,Southeast,88.0,203332.4995,-23.001205,-43.341537,Rio de Janeiro
house,Southeast,108.0,73961.25630000001,-22.929167,-43.017059,Rio de Janeiro
apartment,Southeast,67.0,75857.70330000001,-22.8980099,-43.2538314,Rio de Janeiro
apartment,Southeast,76.0,181272.8421,-22.9330567,-43.1801142,Rio de Janeiro
apartment,Southeast,70.0,297325.8301,-22.986446,-43.224941,Rio de Janeiro
house,Southeast,192.0,189644.2573,-22.941095,-43.31498,Rio de Janeiro
apartment,Southeast,75.0,93034.20490000001,-22.864262,-43.098774,Rio de Janeiro
apartment,Southeast,95.0,208608.6817,-23.0035077,-43.3809779,Rio de Janeiro
apartment,Southeast,101.0,95719.7333,-22.9449803,-43.3358035,Rio de Janeiro
apartment,Southeast,82.0,118338.0116,-22.934788,-43.327747,Rio de Janeiro
house,Southeast,160.0,185851.3709,-22.9473065,-43.022792,Rio de Janeiro
apartment,Southeast,120.0,128958.09010000002,-22.958597,-43.055023,Rio de Janeiro
house,Southeast,93.0,125165.21130000001,-22.9223407,-43.2179683,Rio de Janeiro
house,Southeast,69.0,45514.6197,-22.788343,-42.137508,Rio de Janeiro
apartment,Southeast,60.0,69220.154,-22.874758,-43.267864,Rio de Janeiro
apartment,Southeast,102.0,138440.3099,-22.896641,-43.100796,Rio de Janeiro
apartment,Southeast,58.0,79650.584,-22.9199629,-43.2509047,Rio de Janeiro
apartment,Southeast,53.0,113786.5521,-22.931217,-43.097942,Rio de Janeiro
apartment,Southeast,122.0,92925.6826,-22.881121,-42.016003,Rio de Janeiro
house,Southeast,125.0,123268.7643,-22.8725115,-43.045045,Rio de Janeiro
apartment,Southeast,76.0,136543.8629,-22.941406,-43.190456,Rio de Janeiro
apartment,Southeast,105.0,306916.9845,-22.968903,-43.185005,Rio de Janeiro
apartment,Southeast,60.0,136961.7052,-22.9507872433,-43.1832303523,Rio de Janeiro
apartment,Southeast,71.0,76729.2428,-22.842417,-43.303162,Rio de Janeiro
apartment,Southeast,90.0,189644.2573,-22.962015,-43.177116,Rio de Janeiro
apartment,Southeast,94.0,89132.8019,-22.881121,-42.016003,Rio de Janeiro
apartment,Southeast,65.0,46462.8375,-22.885574,-43.1008,Rio de Janeiro
apartment,Southeast,84.0,109993.66570000001,-22.92046,-43.26667,Rio de Janeiro
house,Southeast,150.0,63530.8225,-22.848492,-42.956627,Rio de Janeiro
house,Southeast,80.0,68271.9305,-22.885416,-42.032249,Rio de Janeiro
apartment,Southeast,78.0,70168.3718,-22.890247,-43.27874,Rio de Janeiro
apartment,Southeast,55.0,66185.8407,-22.9068443,-43.28883,Rio de Janeiro
apartment,Southeast,67.0,49307.5061,-22.885574,-43.1008,Rio de Janeiro
apartment,Southeast,89.0,163049.6476,-22.929174,-43.231567,Rio de Janeiro
apartment,Southeast,190.0,189644.2573,-22.9565997,-43.0294505,Rio de Janeiro
apartment,Southeast,131.0,249721.8735,-22.932932,-43.238937,Rio de Janeiro
apartment,Southeast,58.0,119475.8779,-23.000669,-43.392197,Rio de Janeiro
apartment,Southeast,58.0,66375.48539999999,-22.9066227,-43.2401404,Rio de Janeiro
house,Southeast,200.0,85339.9155,-22.9229903,-42.7013715,Rio de Janeiro
apartment,Southeast,106.0,130854.5371,-22.930645,-43.240059,Rio de Janeiro
apartment,Southeast,71.0,101666.245,-22.925922,-43.247269,Rio de Janeiro
apartment,Southeast,157.0,147703.7979,-22.934788,-43.327747,Rio de Janeiro
apartment,Southeast,91.0,93494.6186,-22.904219,-43.105701,Rio de Janeiro
apartment,Southeast,78.0,113175.63369999999,-22.914576,-43.259403,Rio de Janeiro
apartment,Southeast,80.0,68271.9305,-22.91375,-43.266235,Rio de Janeiro
house,Southeast,106.0,85339.9155,-22.523636,-41.95499,Rio de Janeiro
apartment,Southeast,90.0,134276.1768,-23.0095884,-43.4396578,Rio de Janeiro
apartment,Southeast,111.0,278143.5156,-22.954897,-43.194691,Rio de Janeiro
apartment,Southeast,92.0,149622.0246,-22.9533856,-43.1782544,Rio de Janeiro
house,Southeast,157.0,163049.6476,-22.901587,-43.088673,Rio de Janeiro
apartment,Southeast,88.0,103906.08660000001,-23.006049,-43.482348,Rio de Janeiro
apartment,Southeast,122.0,222514.814,-22.964071,-43.178783,Rio de Janeiro
apartment,Southeast,90.0,172640.80200000003,-23.0168715,-43.4636862,Rio de Janeiro
house,Southeast,238.0,159301.17369999998,-22.788343,-42.137508,Rio de Janeiro
apartment,Southeast,84.0,211165.38820000002,-22.95949,-43.20409,Rio de Janeiro
apartment,Southeast,80.0,117579.4385,-22.844095,-43.309433,Rio de Janeiro
apartment,Southeast,78.0,53100.38679999999,-22.878944,-43.323025,Rio de Janeiro
apartment,Southeast,70.0,69056.3208,-22.923843,-43.358654,Rio de Janeiro
apartment,Southeast,88.0,166886.9465,-23.0268253,-43.4632633,Rio de Janeiro
apartment,Southeast,63.0,75668.0548,-22.967886,-43.390663,Rio de Janeiro
apartment,Southeast,110.0,159301.17369999998,-23.00852,-43.45507,Rio de Janeiro
apartment,Southeast,72.0,85339.9155,-22.881121,-42.016003,Rio de Janeiro
apartment,Southeast,82.0,116062.2847,-22.934788,-43.327747,Rio de Janeiro
apartment,Southeast,75.0,284466.385,-22.98501,-43.208004,Rio de Janeiro
house,Southeast,130.0,208608.6817,-22.92046,-43.26667,Rio de Janeiro
house,Southeast,97.0,84402.17050000001,-22.903826,-43.100044,Rio de Janeiro
house,Southeast,155.0,75857.70330000001,-22.788343,-42.137508,Rio de Janeiro
apartment,Southeast,70.0,265501.9606,-22.962952,-43.183189,Rio de Janeiro
house,Southeast,69.0,74811.00850000001,-22.943913,-43.352394,Rio de Janeiro
apartment,Southeast,67.0,195659.5775,-22.9837679457,-43.1963511688,Rio de Janeiro
apartment,Southeast,83.0,240848.21039999998,-22.9350472572,-43.1775033474,Rio de Janeiro
apartment,Southeast,143.0,268322.1743,-22.9877035,-43.3700805,Rio de Janeiro
house,Southeast,83.0,81524.8238,-22.928291,-43.376186,Rio de Janeiro
house,Southeast,108.0,172640.80200000003,-22.921595,-43.233288,Rio de Janeiro
apartment,Southeast,200.0,144129.6357,-22.881121,-42.016003,Rio de Janeiro
apartment,Southeast,60.0,60686.159600000006,-22.89905,-43.107021,Rio de Janeiro
house,Southeast,102.0,77754.14270000001,-22.906544,-43.269073,Rio de Janeiro
apartment,Southeast,170.0,312913.0292,-22.931217,-43.097942,Rio de Janeiro
house,Southeast,237.0,211005.42530000003,-22.896902,-43.058937,Rio de Janeiro
house,Southeast,236.0,218090.89390000002,-23.0185984,-43.4839361,Rio de Janeiro
apartment,Southeast,63.0,98615.0141,-22.941095,-43.31498,Rio de Janeiro
apartment,Southeast,79.0,115682.99339999999,-23.007523,-43.485062,Rio de Janeiro
apartment,Southeast,68.0,51203.947400000005,-22.876141,-43.082607,Rio de Janeiro
house,Southeast,154.0,94952.4373,-22.901371,-43.299446,Rio de Janeiro
house,Southeast,135.0,208608.6817,-22.927261,-43.232475,Rio de Janeiro
house,Southeast,166.0,134276.1768,-22.946671,-43.021919,Rio de Janeiro
apartment,Southeast,147.0,218090.89390000002,-22.956388,-43.375317,Rio de Janeiro
apartment,Southeast,63.0,81547.0291,-22.924335,-43.234013,Rio de Janeiro
apartment,Southeast,70.0,299637.9306,-22.984177,-43.212238,Rio de Janeiro
apartment,Southeast,89.0,123268.7643,-22.956388,-43.375317,Rio de Janeiro
apartment,Southeast,120.0,127061.65070000001,-22.904715,-43.124382,Rio de Janeiro
apartment,Southeast,92.0,94822.1277,-22.928982,-43.248524,Rio de Janeiro
house,Southeast,100.0,58789.7183,-22.852268,-43.471703,Rio de Janeiro
apartment,Southeast,84.0,244641.0911,-22.966663,-43.202858,Rio de Janeiro
apartment,Southeast,83.0,121372.32489999999,-23.007523,-43.485062,Rio de Janeiro
apartment,Southeast,92.0,141757.2786,-22.933598,-43.24551,Rio de Janeiro
apartment,Southeast,78.0,100454.5637,-22.9395435,-43.2499775,Rio de Janeiro
house,Southeast,155.0,161197.6207,-23.0159077,-43.4607833,Rio de Janeiro
apartment,Southeast,90.0,130854.5371,-22.911198,-43.294567,Rio de Janeiro
apartment,Southeast,143.0,180162.04510000002,-22.891941,-43.27998,Rio de Janeiro
apartment,Southeast,99.0,151715.40850000002,-23.003313,-43.440395,Rio de Janeiro
house,Southeast,115.0,51203.947400000005,-22.4755694,-44.0591775,Rio de Janeiro
house,Southeast,250.0,191823.1108,-22.922892,-43.345169,Rio de Janeiro
apartment,Southeast,95.0,98615.0141,-23.017215,-43.470662,Rio de Janeiro
house,Southeast,180.0,142043.5459,-23.015764,-43.455093,Rio de Janeiro
apartment,Southeast,129.0,284466.385,-23.001205,-43.341537,Rio de Janeiro
apartment,Southeast,64.0,67138.0884,-22.899502,-43.35519,Rio de Janeiro
house,Southeast,103.0,87236.3549,-22.899723,-43.310265,Rio de Janeiro
apartment,Southeast,73.0,68271.9305,-22.9047233,-43.0514353,Rio de Janeiro
apartment,Southeast,80.0,84402.17050000001,-22.927456,-43.2498723,Rio de Janeiro
apartment,Southeast,88.0,93993.3249,-22.833612,-43.308277,Rio de Janeiro
apartment,Southeast,75.0,85339.9155,-22.901005,-43.111153,Rio de Janeiro
apartment,Southeast,100.0,101666.245,-22.973051,-43.377895,Rio de Janeiro
apartment,Southeast,143.0,229469.5512,-22.966626,-43.382453,Rio de Janeiro
apartment,Southeast,55.0,55755.4069,-22.9733569,-43.4140837,Rio de Janeiro
house,Southeast,135.0,123268.7643,-22.4169605,-42.9756016,Rio de Janeiro
apartment,Southeast,90.0,119475.8779,-22.902025,-43.103283,Rio de Janeiro
house,Southeast,159.0,83443.47039999999,-22.839575,-43.070477,Rio de Janeiro
house,Southeast,118.0,90081.0178,-22.894588,-43.28067,Rio de Janeiro
apartment,Southeast,96.0,208608.6817,-22.966091,-43.188034,Rio de Janeiro
apartment,Southeast,177.0,246537.5362,-23.01433,-43.450974,Rio de Janeiro
house,Southeast,169.0,67138.0884,-22.822212,-43.27874,Rio de Janeiro
apartment,Southeast,57.0,74909.4798,-22.889437,-43.117775,Rio de Janeiro
apartment,Southeast,70.0,128958.09010000002,-22.910378,-43.190456,Rio de Janeiro
apartment,Southeast,148.0,265501.9606,-22.962952,-43.183189,Rio de Janeiro
house,Southeast,74.0,47955.772,-22.882093,-42.046394,Rio de Janeiro
apartment,Southeast,67.0,146026.07510000002,-23.001205,-43.341537,Rio de Janeiro
house,Southeast,90.0,49307.5061,-22.973616,-43.414402,Rio de Janeiro
apartment,Southeast,112.0,151540.25890000002,-22.896641,-43.100796,Rio de Janeiro
apartment,Southeast,70.0,143867.3312,-22.956369,-43.175999,Rio de Janeiro
apartment,Southeast,120.0,278143.5156,-22.962952,-43.183189,Rio de Janeiro
apartment,Southeast,85.0,104169.74010000001,-22.926592,-43.256851,Rio de Janeiro
apartment,Southeast,115.0,161197.6207,-23.020405,-43.4742666,Rio de Janeiro
apartment,Southeast,70.0,85339.9155,-22.9036724,-43.2661167,Rio de Janeiro
house,Southeast,102.0,60686.159600000006,-22.882093,-42.046394,Rio de Janeiro
apartment,Southeast,135.0,120848.5614,-22.9323816,-43.3490876,Rio de Janeiro
apartment,Southeast,193.0,318602.355,-22.8084234,-43.2106294,Rio de Janeiro
apartment,Southeast,80.0,92925.6826,-23.013369,-43.4557,Rio de Janeiro
apartment,Southeast,150.0,211005.42530000003,-22.903034,-43.109287,Rio de Janeiro
apartment,Southeast,100.0,113786.5521,-22.896641,-43.100796,Rio de Janeiro
house,Southeast,145.0,91977.4648,-22.886339,-43.350861,Rio de Janeiro
apartment,Southeast,135.0,138440.3099,-22.881121,-42.016003,Rio de Janeiro
apartment,Southeast,115.0,285816.4414,-23.010386,-43.308449,Rio de Janeiro
apartment,Southeast,60.0,60686.159600000006,-22.92935,-43.251858,Rio de Janeiro
apartment,Southeast,103.0,246537.5362,-22.962273,-43.169266,Rio de Janeiro
apartment,Southeast,96.0,231271.17299999998,-22.9893773,-43.3544406,Rio de Janeiro
apartment,Southeast,70.0,87236.3549,-22.9681999,-43.3908496,Rio de Janeiro
apartment,Southeast,146.0,257916.1897,-22.956388,-43.375317,Rio de Janeiro
house,Southeast,200.0,227573.11179999998,-22.5191,-41.920372,Rio de Janeiro
apartment,Southeast,56.0,151715.40850000002,-22.962196,-43.178349,Rio de Janeiro
house,Southeast,120.0,115682.99339999999,-22.9426403,-43.0446474,Rio de Janeiro
apartment,Southeast,70.0,72892.7818,-22.927464,-43.259396,Rio de Janeiro
apartment,Southeast,83.0,123268.7643,-22.973068,-43.382183,Rio de Janeiro
apartment,Southeast,200.0,220596.58159999998,-23.0156155,-43.455974,Rio de Janeiro
apartment,Southeast,106.0,287734.67,-22.931948,-43.236897,Rio de Janeiro
house,Southeast,150.0,142233.1887,-22.899773,-43.095715,Rio de Janeiro
apartment,Southeast,76.0,118930.3271,-23.021433,-43.486507,Rio de Janeiro
apartment,Southeast,108.0,242744.64979999998,-22.979204,-43.18985,Rio de Janeiro
house,Southeast,138.0,113786.5521,-22.9331852,-43.0042893,Rio de Janeiro
house,Southeast,120.0,93873.9042,-22.9151956,-43.3684747,Rio de Janeiro
house,Southeast,238.0,227573.11179999998,-22.928087,-43.346363,Rio de Janeiro
apartment,Southeast,70.0,94331.4869,-22.973051,-43.377895,Rio de Janeiro
apartment,Southeast,54.0,126603.25480000001,-22.9724181,-43.1898569,Rio de Janeiro
apartment,Southeast,110.0,170679.8329,-22.92432,-43.227539,Rio de Janeiro
apartment,Southeast,130.0,303430.81700000004,-22.978764,-43.194691,Rio de Janeiro
apartment,Southeast,74.0,170679.8329,-22.936752,-43.175926,Rio de Janeiro
apartment,Southeast,114.0,316508.1389,-22.943672,-43.181221,Rio de Janeiro
apartment,Southeast,78.0,81547.0291,-22.88781,-43.122623,Rio de Janeiro
apartment,Southeast,140.0,266634.12690000003,-23.0061803,-43.3967762,Rio de Janeiro
apartment,Southeast,125.0,284466.385,-23.0061659,-43.3508561,Rio de Janeiro
apartment,Southeast,110.0,130439.71579999999,-23.0228685152,-43.4876807995,Rio de Janeiro
apartment,Southeast,54.0,73013.0347,-22.921227,-43.225548,Rio de Janeiro
apartment,Southeast,73.0,119475.8779,-22.926907,-43.212238,Rio de Janeiro
apartment,Southeast,87.0,91029.24130000001,-22.936117,-43.339569,Rio de Janeiro
apartment,Southeast,78.0,104304.33989999999,-22.9170914,-43.2305202,Rio de Janeiro
apartment,Southeast,90.0,65219.854100000004,-22.89473,-43.346363,Rio de Janeiro
house,Southeast,157.0,161197.6207,-22.901587,-43.088673,Rio de Janeiro
apartment,Southeast,92.0,218090.89390000002,-22.951616,-43.206188,Rio de Janeiro
apartment,Southeast,70.0,189904.8841,-22.978764,-43.194691,Rio de Janeiro
apartment,Southeast,78.0,282569.9456,-22.986446,-43.224941,Rio de Janeiro
apartment,Southeast,67.0,53710.4673,-22.896912,-43.279949,Rio de Janeiro
apartment,Southeast,63.0,54669.585399999996,-22.811504,-43.419918,Rio de Janeiro
apartment,Southeast,100.0,227573.11179999998,-22.9725103,-43.1898068,Rio de Janeiro
house,Southeast,185.0,113786.5521,-22.788343,-42.137508,Rio de Janeiro
apartment,Southeast,64.0,60686.159600000006,-22.932259,-43.362823,Rio de Janeiro
apartment,Southeast,82.0,151715.40850000002,-22.978764,-43.194691,Rio de Janeiro
house,Southeast,60.0,49307.5061,-22.9430922,-42.8281988,Rio de Janeiro
apartment,Southeast,55.0,53710.4673,-22.923843,-43.358654,Rio de Janeiro
apartment,Southeast,72.0,104169.74010000001,-23.023577,-43.471703,Rio de Janeiro
apartment,Southeast,90.0,318602.355,-22.983202,-43.226498,Rio de Janeiro
apartment,Southeast,59.0,161197.6207,-22.966846,-43.192875,Rio de Janeiro
apartment,Southeast,76.0,56893.2732,-22.891729,-43.327053,Rio de Janeiro
apartment,Southeast,76.0,82483.9362,-22.91893,-43.214657,Rio de Janeiro
apartment,Southeast,160.0,208608.6817,-22.904512,-43.111317,Rio de Janeiro
apartment,Southeast,80.0,161197.6207,-23.003716,-43.327871,Rio de Janeiro
apartment,Southeast,174.0,227573.11179999998,-22.882734,-42.021397,Rio de Janeiro
apartment,Southeast,84.0,126113.4272,-23.023577,-43.471703,Rio de Janeiro
apartment,Southeast,94.0,127061.65070000001,-22.956388,-43.375317,Rio de Janeiro
house,Southeast,209.0,168783.3859,-22.939253,-43.341537,Rio de Janeiro
apartment,Southeast,65.0,94822.1277,-22.9426403,-43.0446474,Rio de Janeiro
apartment,Southeast,94.0,118930.3271,-22.916025,-43.180771,Rio de Janeiro
apartment,Southeast,75.0,102407.90049999999,-22.914837,-43.182472,Rio de Janeiro
house,Southeast,160.0,85339.9155,-22.903706,-42.801693,Rio de Janeiro
house,Southeast,146.0,115093.86799999999,-22.836517,-43.27874,Rio de Janeiro
apartment,Southeast,149.0,151715.40850000002,-22.941095,-43.31498,Rio de Janeiro
apartment,Southeast,87.0,119475.8779,-23.023577,-43.471703,Rio de Janeiro
apartment,Southeast,90.0,180162.04510000002,-22.989658,-43.351852,Rio de Janeiro
house,Southeast,225.0,293948.6048,-22.9513519,-43.0364908,Rio de Janeiro
house,Southeast,97.0,53100.38679999999,-22.9559292,-42.937907,Rio de Janeiro
apartment,Southeast,140.0,282569.9456,-22.925545,-43.095039,Rio de Janeiro
apartment,Southeast,63.0,72064.8169,-22.907639,-43.291534,Rio de Janeiro
apartment,Southeast,90.0,155508.2873,-22.914576,-43.259403,Rio de Janeiro
apartment,Southeast,120.0,230187.73599999998,-23.0244911,-43.4632092,Rio de Janeiro
house,Southeast,120.0,102407.90049999999,-22.916517,-43.369843,Rio de Janeiro
house,Southeast,121.0,75233.6996,-22.500162,-41.914749,Rio de Janeiro
apartment,Southeast,93.0,166886.1067,-22.926916,-43.243633,Rio de Janeiro
apartment,Southeast,120.0,123268.7643,-22.926241,-43.196507,Rio de Janeiro
house,Southeast,65.0,62582.6047,-22.908298,-43.277493,Rio de Janeiro
house,Southeast,80.0,60496.5149,-22.881121,-42.016003,Rio de Janeiro
apartment,Southeast,55.0,53100.38679999999,-22.935173,-43.070477,Rio de Janeiro
apartment,Southeast,140.0,227573.11179999998,-23.009399,-43.317394,Rio de Janeiro
apartment,Southeast,101.0,211005.42530000003,-22.932674,-43.188034,Rio de Janeiro
apartment,Southeast,170.0,256019.7484,-22.902927,-43.122078,Rio de Janeiro
apartment,Southeast,68.0,163049.6476,-22.968903,-43.185005,Rio de Janeiro
apartment,Southeast,75.0,75857.70330000001,-22.924782,-43.359634,Rio de Janeiro
apartment,Southeast,85.0,76537.4169,-22.928291,-43.376186,Rio de Janeiro
apartment,Southeast,165.0,113786.5521,-22.911716,-43.067528,Rio de Janeiro
apartment,Southeast,98.0,85339.9155,-22.916822,-43.259113,Rio de Janeiro
apartment,Southeast,108.0,132357.95010000002,-23.0194292,-43.4735091,Rio de Janeiro
apartment,Southeast,65.0,76729.2428,-22.924335,-43.234013,Rio de Janeiro
house,Southeast,145.0,107243.828,-22.945157,-43.3588414,Rio de Janeiro
apartment,Southeast,102.0,136543.8629,-22.930645,-43.240059,Rio de Janeiro
apartment,Southeast,118.0,112838.3286,-22.938538,-43.247948,Rio de Janeiro
apartment,Southeast,110.0,160818.3275,-22.956388,-43.375317,Rio de Janeiro
apartment,Southeast,90.0,208608.6817,-22.930794,-43.186909,Rio de Janeiro
apartment,Southeast,123.0,246537.5362,-22.876587,-42.010117,Rio de Janeiro
house,Southeast,107.0,117579.4385,-22.9176499,-43.398147,Rio de Janeiro
apartment,Southeast,125.0,149622.0246,-22.921227,-43.225548,Rio de Janeiro
apartment,Southeast,110.0,67138.0884,-22.8992631,-43.35566,Rio de Janeiro
apartment,Southeast,80.0,111257.407,-22.928919,-43.255779,Rio de Janeiro
house,Southeast,127.0,92925.6826,-22.929167,-43.017059,Rio de Janeiro
house,Southeast,130.0,56893.2732,-22.465082,-41.939487,Rio de Janeiro
apartment,Southeast,65.0,168783.3859,-22.9726123,-43.1866575,Rio de Janeiro
apartment,Southeast,210.0,246537.5362,-22.90184,-43.112083,Rio de Janeiro
apartment,Southeast,234.0,266634.12690000003,-23.0172355,-43.4618095,Rio de Janeiro
apartment,Southeast,88.0,122766.7881,-22.90177,-43.108295,Rio de Janeiro
house,Southeast,116.0,284466.385,-22.9456643,-43.0211105,Rio de Janeiro
apartment,Southeast,94.0,144129.6357,-22.898487,-43.09584,Rio de Janeiro
apartment,Southeast,60.0,58506.0464,-22.928535,-43.25042,Rio de Janeiro
apartment,Southeast,58.0,54048.6103,-22.885292,-43.3232845,Rio de Janeiro
apartment,Southeast,92.0,186068.4174,-23.001205,-43.341537,Rio de Janeiro
apartment,Southeast,98.0,104304.33989999999,-22.905773,-43.096428,Rio de Janeiro
apartment,Southeast,66.0,81547.0291,-22.420542,-43.123837,Rio de Janeiro
apartment,Southeast,160.0,218090.89390000002,-22.936117,-43.339569,Rio de Janeiro
house,Southeast,180.0,113786.5521,-22.889502,-42.98547,Rio de Janeiro
apartment,Southeast,90.0,122766.7881,-22.936529,-43.243607,Rio de Janeiro
apartment,Southeast,78.0,142043.5459,-22.936752,-43.175926,Rio de Janeiro
house,Southeast,102.0,77754.14270000001,-22.906544,-43.269073,Rio de Janeiro
house,Southeast,150.0,159301.17369999998,-22.920933,-43.383026,Rio de Janeiro
apartment,Southeast,165.0,258961.20489999998,-22.901222,-43.103954,Rio de Janeiro
apartment,Southeast,72.0,239778.89039999997,-22.986446,-43.224941,Rio de Janeiro
apartment,Southeast,100.0,191823.1108,-22.956388,-43.375317,Rio de Janeiro
apartment,Southeast,92.0,142233.1887,-22.9694381,-43.3878737,Rio de Janeiro
apartment,Southeast,65.0,211005.42530000003,-22.962952,-43.183189,Rio de Janeiro
apartment,Southeast,57.0,55628.699700000005,-22.930443,-43.32346,Rio de Janeiro
apartment,Southeast,114.0,274984.1728,-22.984177,-43.212238,Rio de Janeiro
house,Southeast,94.0,132371.6909,-22.94237,-43.0378724,Rio de Janeiro
apartment,Southeast,58.0,107149.0028,-22.924335,-43.234013,Rio de Janeiro
apartment,Southeast,75.0,73961.25630000001,-22.909304,-43.302429,Rio de Janeiro
apartment,Southeast,73.0,237055.32400000002,-22.962952,-43.183189,Rio de Janeiro
house,Southeast,80.0,62582.6047,-22.877684,-42.047367,Rio de Janeiro
house,Southeast,250.0,151715.40850000002,-22.9386119,-43.0503609,Rio de Janeiro
house,Southeast,179.0,170679.8329,-22.926994,-43.29324,Rio de Janeiro
house,Southeast,63.0,192614.9339,-22.955729,-43.190456,Rio de Janeiro
apartment,Southeast,65.0,143867.3312,-22.914913,-43.219498,Rio de Janeiro
apartment,Southeast,220.0,84391.692,-22.8987093,-43.1011137,Rio de Janeiro
house,Southeast,178.0,199126.4695,-22.9588756,-43.3346054,Rio de Janeiro
house,Southeast,140.0,86320.3972,-22.9161598,-43.3556225,Rio de Janeiro
apartment,Southeast,128.0,142233.1887,-22.9681736,-43.3907025,Rio de Janeiro
apartment,Southeast,77.0,105502.71170000001,-22.916822,-43.259113,Rio de Janeiro
apartment,Southeast,99.0,93304.9739,-22.881121,-42.016003,Rio de Janeiro
apartment,Southeast,55.0,54048.6103,-22.928232,-43.365566,Rio de Janeiro
house,Southeast,70.0,67987.4625,-23.00574,-44.31576,Rio de Janeiro
house,Southeast,116.0,132750.9765,-22.816818,-43.050808,Rio de Janeiro
apartment,Southeast,55.0,191823.1108,-22.976887,-43.226757,Rio de Janeiro
apartment,Southeast,56.0,130439.71579999999,-22.936752,-43.175926,Rio de Janeiro
apartment,Southeast,57.0,86320.3972,-22.918749,-43.236431,Rio de Janeiro
apartment,Southeast,68.0,167845.22100000002,-22.9685118,-43.1899201,Rio de Janeiro
apartment,Southeast,133.0,303430.81700000004,-22.955729,-43.190456,Rio de Janeiro
apartment,Southeast,88.0,142233.1887,-22.905544,-43.283672,Rio de Janeiro
house,Southeast,80.0,111890.1127,-22.90933,-43.387295,Rio de Janeiro
house,Southeast,136.0,113786.5521,-22.904419,-43.280552,Rio de Janeiro
apartment,Southeast,119.0,101666.245,-22.907639,-43.291534,Rio de Janeiro
house,Southeast,130.0,98615.0141,-22.943417,-43.031635,Rio de Janeiro
house,Southeast,101.0,79650.584,-22.942621,-43.018669,Rio de Janeiro
apartment,Southeast,77.0,136232.7759,-22.90374,-43.224335,Rio de Janeiro
house,Southeast,81.0,85339.9155,-22.9317559,-43.3623918,Rio de Janeiro
apartment,Southeast,170.0,303430.81700000004,-22.9741157,-43.1924297,Rio de Janeiro
apartment,Southeast,107.0,170679.8329,-22.966091,-43.188034,Rio de Janeiro
apartment,Southeast,126.0,239778.89039999997,-22.919714,-43.238762,Rio de Janeiro
apartment,Southeast,85.0,160818.3275,-22.936693,-43.183189,Rio de Janeiro
house,Southeast,180.0,104304.33989999999,-22.9448971,-43.02303,Rio de Janeiro
house,Southeast,120.0,47411.061,-22.8934004,-42.8501688,Rio de Janeiro
apartment,Southeast,55.0,113786.5521,-22.964071,-43.178783,Rio de Janeiro
apartment,Southeast,167.0,189644.2573,-22.930645,-43.240059,Rio de Janeiro
apartment,Southeast,119.0,163049.6476,-22.954897,-43.194691,Rio de Janeiro
apartment,Southeast,116.0,227573.11179999998,-23.000669,-43.392197,Rio de Janeiro
apartment,Southeast,79.0,153458.4913,-22.962952,-43.183189,Rio de Janeiro
house,Southeast,240.0,49307.5061,-22.879761,-43.014629,Rio de Janeiro
